order_id,customer_state,region,total_delivery_days,delay_days,delivery_status,freight_value,review_score
79b0101fa56acf957666dd3d2fe39a61,SP,Southeast,28,6,Moderate Delay,14.02,1
42696dc99cfcd6fc7cf7d426ce456cff,SP,Southeast,28,6,Moderate Delay,17.1,1
e54db55a39ec332bc36c1176f6eb4773,SP,Southeast,30,6,Moderate Delay,16.19,2
56abbae9014467d35f46261ee6f7fa71,PA,North,49,6,Moderate Delay,40.67,1
3f7a6450c7d9e47a7132abfb18aac99a,BA,Northeast,33,6,Moderate Delay,22.59,5
3f6da1442aba80bcf61179602dfab9ca,BA,Northeast,34,6,Moderate Delay,27.22,1
2815a204994b6f6e3eece71ab035d5ae,BA,Northeast,34,6,Moderate Delay,24.29,2
0c5f4de2e1c08a6da891feaafcf35d1e,BA,Northeast,33,6,Moderate Delay,51.69,5
b84153f6ef50c6f07d2919e984c1f761,SP,Southeast,24,6,Moderate Delay,13.39,1
4f1482e926881ff58f7384a6e6bd0771,SP,Southeast,24,6,Moderate Delay,8.11,1
12e336061c0f1f6d33710d969ba62bec,SP,Southeast,32,6,Moderate Delay,15.79,1
2ce016258780a25ea0247d80ab0d7d08,SP,Southeast,23,6,Moderate Delay,8.96,1
8f578fbe296dae4b9f11a4996da9c47d,RN,Northeast,43,6,Moderate Delay,42.44,1
1734eb8be40c91938e56f9d245b636a5,TO,North,45,6,Moderate Delay,24.52,1
641682198a3f69b843b8d88fd145b8de,AL,Northeast,39,6,Moderate Delay,43.22,1
fde8ee361a63b2ee323ac574ee41524f,SE,Northeast,36,6,Moderate Delay,85.25,4
6f192285411fe2465d2c701cddafb6d9,SP,Southeast,24,6,Moderate Delay,13.65,5
c54856ceaaaf3a273f3921da4faf1e8f,PR,South,33,6,Moderate Delay,15.26,1
407b45a96cb1a7bdc352d2a499647b84,PR,South,29,6,Moderate Delay,26.85,1
e2329b38dc9971f2fb0f8247bbb641c2,RJ,Southeast,32,6,Moderate Delay,45.09,1
65d5ab70320210b215c305db9ff2f1c8,ES,Southeast,23,6,Moderate Delay,16.84,1
a56e37d8a5dac95d919eaff11259c597,MA,Northeast,42,6,Moderate Delay,56.5,4
f76d2b6e418d8642c27cec2e51dc7e51,PR,South,36,6,Moderate Delay,15.66,1
1b0ed67e2931f09f00cd8553479f5823,PA,North,37,6,Moderate Delay,28.24,1
38fad35c11cb18574e36b947cdd1a222,PR,South,34,6,Moderate Delay,37.45,5
c496970811b313659dbbcfd57ffd1b42,PR,South,31,6,Moderate Delay,15.1,5
ebeff2700216eccd71f9e7de886652b3,SP,Southeast,26,6,Moderate Delay,26.76,1
4486a084f4b0d0cc0f481087c1480bc7,SP,Southeast,34,6,Moderate Delay,34.57,1
1e2e0bd44283a412e965e041198550c2,RN,Northeast,39,6,Moderate Delay,40.48,1
1729ff43a8a349e7762f284b50588055,PA,North,41,6,Moderate Delay,37.55,1
6a729d9b8d092428e08072ed4eff6899,PA,North,47,6,Moderate Delay,52.1,2
200553df452156c2fec1e8250369636c,RJ,Southeast,36,6,Moderate Delay,16.67,1
b5ec211e31904eeec6f1dfc6f18c2520,RJ,Southeast,37,6,Moderate Delay,17.7,1
e3e2cb00e99c9e726151683fe032019e,RJ,Southeast,28,6,Moderate Delay,17.75,5
ebc8529a43a15aa54156695392ab28cc,RJ,Southeast,24,6,Moderate Delay,14.14,4
333949e8d3532d52be513adc226bc7a5,BA,Northeast,27,6,Moderate Delay,23.46,5
1def5208ea4cb393260ab333be753296,BA,Northeast,39,6,Moderate Delay,22.21,5
faf6aa5bf56ed187250988325e866dd6,PB,Northeast,37,6,Moderate Delay,50.85,1
599647f3b1e2a0c0f0d2471bf9e9e353,PA,North,41,6,Moderate Delay,26.89,1
dd67b7acc6c65e92fd2db3c8afd56b2c,PB,Northeast,34,6,Moderate Delay,23.83,1
05bd0df2a2f8b3719b66372a66b8f5ec,SP,Southeast,22,6,Moderate Delay,30.9,5
973acef56bf70feefa8264d4e9f300fc,SP,Southeast,30,6,Moderate Delay,36.43,5
97bb7e5d1176813061e12ca420b8a8e2,SP,Southeast,25,6,Moderate Delay,7.78,1
4a422e8c9f64de121752b33d4571f783,AL,Northeast,31,6,Moderate Delay,14.2,1
b34e632947c7a44b7afd9eaee92f7dbb,PE,Northeast,44,6,Moderate Delay,38.57,1
fb4ac2c3fe6b4c0499e23ecf1cd6a462,GO,Central-West,26,6,Moderate Delay,15.23,1
7b2f3756c235e93b2ad6330c54805401,GO,Central-West,28,6,Moderate Delay,18.33,2
6496123f97cc047a754312e1de27f81f,GO,Central-West,28,6,Moderate Delay,40.18,4
96a829e0e554c697670638997aadc45b,SP,Southeast,26,6,Moderate Delay,10.96,1
3d6031aba8562253267cc241b6113b98,SP,Southeast,26,6,Moderate Delay,10.05,1
3ff313d5a95fbba4b58f90086504022f,TO,North,26,6,Moderate Delay,37.11,5
3457d1d203987e3898c4516a101b5d36,SP,Southeast,22,6,Moderate Delay,8.72,2
3bae0297ddeacb52eb9b17d9616dcf1c,SP,Southeast,26,6,Moderate Delay,11.85,1
8ce19cd80af40e6cb55f3e3abdc5a5cd,PE,Northeast,41,6,Moderate Delay,26.1,5
396f84886eb4046aa249fdf2aacf3994,PE,Northeast,40,6,Moderate Delay,33.38,2
5cae141c3dd545d1d08687790cf11e33,SP,Southeast,19,6,Moderate Delay,26.55,1
cfb601982b3ff65c1821561ec49625bd,SP,Southeast,26,6,Moderate Delay,64.89,1
8ed2e158bceb31356405b9ac8a67ee0f,AL,Northeast,36,6,Moderate Delay,34.18,1
446634c9e8e8c3a70fef1507c82d5c68,AL,Northeast,36,6,Moderate Delay,35.37,1
2aa91108853cecb43c84a5dc5b277475,SP,Southeast,52,6,Moderate Delay,14.98,5
1e55ec3322465b5b6dc07d7f5ef45f99,PE,Northeast,40,6,Moderate Delay,26.94,1
83ce097e3397deaca1b9af25b0e0b469,PE,Northeast,24,6,Moderate Delay,23.41,1
3d7843619ba9dab89ba9aa58cfa11e31,PB,Northeast,42,6,Moderate Delay,24.55,2
774189d7c5cbddd496b190c3c0f9de56,PI,Northeast,33,6,Moderate Delay,35.19,1
56773c6296d19876ac496486dcf2d566,SP,Southeast,19,6,Moderate Delay,9.37,1
ba81383846b0b6c97b5160f986fa3707,SP,Southeast,26,6,Moderate Delay,9.34,2
ccebf8871fd33d082a64082120ce4e80,SP,Southeast,19,6,Moderate Delay,11.99,1
18e4264c34fe91aab3b39ea012932f3d,PE,Northeast,35,6,Moderate Delay,14.52,1
cfd5e54c14f22b62683cea7ed91caa24,PE,Northeast,43,6,Moderate Delay,25.99,1
6d73ecf533649a9f6e32b3c803c76e57,SP,Southeast,24,6,Moderate Delay,13.61,1
5d1e025052895991d3f50688be8f626e,RO,North,45,6,Moderate Delay,21.18,1
d3775e436e60258e62e678a0f68a0f8d,AL,Northeast,36,6,Moderate Delay,25.95,1
1312c3e9b13335ff82ee5ee0599e9e60,SP,Southeast,28,6,Moderate Delay,17.15,2
5cd9d29876c165b99b25582096c9e0cd,PI,Northeast,49,6,Moderate Delay,49.8,4
fff2cdc825f9fc0ba3c04227cfa02303,TO,North,38,6,Moderate Delay,25.63,2
e6a006d997a8902ad7c42ec5719963b7,SC,South,26,6,Moderate Delay,15.98,1
a25a1aa8a0c5423cc8e581b616050539,SC,South,37,6,Moderate Delay,20.07,3
a5b17618d38c5f58f124097a79a2a230,RJ,Southeast,35,6,Moderate Delay,45.71,1
f38ae8b796d52858ed18b394908209d8,RJ,Southeast,34,6,Moderate Delay,17.6,1
605dd1e8229892fbac9c08a82693f888,SC,South,35,6,Moderate Delay,15.1,5
a1359034d0f05483436966ca3cd71aa5,RJ,Southeast,36,6,Moderate Delay,34.0,1
e56d6fad37333104e525678504e3b8c3,RJ,Southeast,28,6,Moderate Delay,32.22,1
2d5d83348a4d3d36d75a5dd807eb21e2,MG,Southeast,23,6,Moderate Delay,17.15,1
5f0d1267a27284c0f27b7bfe756b59b4,CE,Northeast,40,6,Moderate Delay,28.79,1
a6717f2cd428dfe26525facd5fada0ad,SC,South,32,6,Moderate Delay,28.35,1
6d82fb84caeb4867e10314d00ee91ca1,MG,Southeast,27,6,Moderate Delay,24.82,1
937eff3061f712451d82303708399122,RJ,Southeast,30,6,Moderate Delay,16.16,4
c0501d3db0e3b05744f4aa2c83338a43,RJ,Southeast,28,6,Moderate Delay,14.1,4
186fc1aa898961515ca374b0a320f6e8,RJ,Southeast,35,6,Moderate Delay,18.72,1
c4c6ad1225b0e8f8c23aaf36a96431b7,RJ,Southeast,29,6,Moderate Delay,21.32,3
110f6ca5866b291c8689e08bebf7f8f8,RJ,Southeast,27,6,Moderate Delay,22.4,1
71bbd7731c71cbe0218ebf8e079efc2e,RJ,Southeast,25,6,Moderate Delay,15.74,1
6bc3888289830fea0d2ed7c54501fbea,SP,Southeast,33,6,Moderate Delay,17.24,1
a6c422d2b642708cb8aabe049013a49e,AL,Northeast,38,6,Moderate Delay,19.38,1
180c9fcf056bcb72bbf79029ddfa0132,TO,North,29,6,Moderate Delay,37.7,2
64c62ba0c1c347994fbc56da00ce2dae,SP,Southeast,25,6,Moderate Delay,23.08,4
1ef47fb13ee9044b5e5aa3bd388755de,MG,Southeast,28,6,Moderate Delay,18.72,1
b4dda7b3d122dce657b84478b58668e9,MG,Southeast,25,6,Moderate Delay,15.23,1
245d1537baa4ed68d968e3c0f2ca5d16,SC,South,37,6,Moderate Delay,21.89,1
9d8032cab9a441c8df1b47087eae5b41,PI,Northeast,35,6,Moderate Delay,51.1,1
ef85abe875a2c11ed5321f610f7afa28,SP,Southeast,23,6,Moderate Delay,8.72,3
1c39bf040d6c444d6b306bae83f9f49e,AL,Northeast,31,6,Moderate Delay,24.75,1
743419ee64432e471c306434e29245b6,SP,Southeast,24,6,Moderate Delay,16.33,3
ba117be14faa7ae140a5f8139304e2b6,SP,Southeast,14,6,Moderate Delay,7.78,1
6a022aedc6fb8597eddd4b1ed70d14f7,SP,Southeast,19,6,Moderate Delay,31.73,1
1cc788ba1c0fa91ed3d7bf5a45a203a4,SP,Southeast,21,6,Moderate Delay,10.5,1
b6adeda1430443497b0126dd0877e7c1,SP,Southeast,19,6,Moderate Delay,9.86,1
d079556268ebfb6ee516faac531c2f78,SP,Southeast,24,5,Slight Delay,9.28,1
99e4c7eebc4e218f0ef4729921038c19,MG,Southeast,28,5,Slight Delay,22.93,1
787ae1110521f3a8bc19a7ac93b8c914,MG,Southeast,23,5,Slight Delay,15.23,1
2d476d9a9af938c2ab76a4aefb7e74d7,RJ,Southeast,26,5,Slight Delay,62.35,1
6c690f3acecd6d2c000b1a67a1a699c3,SC,South,32,5,Slight Delay,61.63,1
5cdad9598ab8686c137c2ad8c24d4803,PA,North,36,5,Slight Delay,25.63,1
5f8f11858f0aa38dd3dac7d851aced95,SE,Northeast,34,5,Slight Delay,42.38,1
0241b276e1e2b1d6873473c44240b426,RJ,Southeast,34,5,Slight Delay,17.03,1
c6c5a3bd6cdccabdc09336d43f4897b0,RJ,Southeast,34,5,Slight Delay,17.03,5
11bfb5214a47c5a12e3dab8cac01c304,RJ,Southeast,26,5,Slight Delay,75.50999999999999,1
eb9467fb82e562d5d44ece6d6b8a42d0,MG,Southeast,22,5,Slight Delay,15.23,1
4eeb6af486bf2c0e8e600162bdf2e391,MG,Southeast,21,5,Slight Delay,15.23,3
604d4cba9e93715603dd7bef8085766d,MG,Southeast,22,5,Slight Delay,36.46,3
5c2049caca936695cfa43805ebe7d8e3,CE,Northeast,43,5,Slight Delay,25.63,2
4de5beb49e4389e91971200bacf4e024,SP,Southeast,25,5,Slight Delay,16.26,1
db22f279752a5ef41428982b9a7ba8c3,PA,North,37,5,Slight Delay,36.5,5
10aab4b44296043fbfeaf40f1157657d,SP,Southeast,25,5,Slight Delay,12.25,1
89e97436eb773d674dff53e707784585,AL,Northeast,35,5,Slight Delay,34.15,4
4cdbab26daf6a0dd8c5c0eb2acdd0e96,SC,South,44,5,Slight Delay,16.11,3
9022823fc38d81801009f09e72eb9dd9,SC,South,36,5,Slight Delay,15.1,4
c40180549a3a3bdff8f27b84bfff14ba,CE,Northeast,32,5,Slight Delay,25.63,1
0ef3d3e097e4e819e47197ee3389a3a1,CE,Northeast,35,5,Slight Delay,26.94,4
891f571079436f35901706c6abe82ab0,MA,Northeast,28,5,Slight Delay,50.85,1
f1708e42407809453b1cd03f25c055e5,RJ,Southeast,32,5,Slight Delay,23.43,1
9f1cdc0e091b90e61836ddc009a60ef2,GO,Central-West,28,5,Slight Delay,18.23,1
b9f64aec40db08ee03b99891f3bab687,MA,Northeast,25,5,Slight Delay,24.72,4
8564eda5247ce8353cdf36e0ccd2f2c7,MA,Northeast,36,5,Slight Delay,27.68,1
d860631771a39cab8dbd1fd3c9d9b46b,RJ,Southeast,25,5,Slight Delay,19.3,1
24dcf58639c7253fdb1a060a4f875558,GO,Central-West,26,5,Slight Delay,19.53,5
85d42749c9d00c658c40e73f8e4d667b,SP,Southeast,17,5,Slight Delay,12.49,1
ce7c736a1e04308e78a6032b5b3a695e,GO,Central-West,30,5,Slight Delay,17.6,1
c3665b33e58190870d82a79cc835cc30,SP,Southeast,29,5,Slight Delay,14.87,5
a594e1f484d5b84270ff28ad578632d2,BA,Northeast,30,5,Slight Delay,75.83,1
1e3ce42424fd2f55a6ec734f9e63f041,BA,Northeast,32,5,Slight Delay,32.74,1
ea77eb4f349110679bde0e77541dcb2e,BA,Northeast,32,5,Slight Delay,27.5,1
33d949de3be3df6e3cf017b6ec4aae4c,BA,Northeast,33,5,Slight Delay,41.05,1
44a9994228432b835c3a4e720b6a41ab,SP,Southeast,26,5,Slight Delay,17.92,4
3bb01fb597afee976918577ed7697c80,SP,Southeast,25,5,Slight Delay,23.7,4
8b9fde773dec0dfd4be4beaa1ada46bf,SP,Southeast,13,5,Slight Delay,7.78,2
8e6c595509a4fd87ead753eb70ea8c9f,SP,Southeast,28,5,Slight Delay,23.84,5
05b7ab671d6b51e0b44ea73a54d9f739,MS,Central-West,31,5,Slight Delay,48.19,1
7033853f56455c1b2c26f0d135c8abd4,PE,Northeast,35,5,Slight Delay,26.92,5
72a055afec5322997eace70e9f743482,SP,Southeast,25,5,Slight Delay,13.32,1
e2a97d88537ca889f9faa4c14d5106c2,BA,Northeast,32,5,Slight Delay,18.28,1
9e7029a8fc76193e3b55064b698c4b4f,MS,Central-West,28,5,Slight Delay,35.28,5
0f28c88fb38fee388050be4fa4d11b43,BA,Northeast,32,5,Slight Delay,23.28,3
ebf6d4734dafb7b6c2c67b98db1b90c4,BA,Northeast,29,5,Slight Delay,18.56,1
3e9638823ecdbfaab776fd985c88ec3d,BA,Northeast,32,5,Slight Delay,26.53,1
556eb5d792f623f57e47713c9839100b,RJ,Southeast,30,5,Slight Delay,23.39,4
f41397c4cf4c8a67f5f540472acbfe4f,MT,Central-West,28,5,Slight Delay,47.37,1
2b36fe8c73edb9af80b2d3e73b46122a,SP,Southeast,24,5,Slight Delay,24.38,1
6ea5512a5c86fbad911fe650286caa81,SP,Southeast,27,5,Slight Delay,14.13,1
2a7c1794496ea317e6f88363616ad9e2,SC,South,35,5,Slight Delay,15.82,2
3157a4052d9fe8c58017857eac745f0b,SC,South,32,5,Slight Delay,16.46,1
fcbde30c46201f8fb244724e710ccd57,SC,South,32,5,Slight Delay,20.71,5
901db8b5147279a8318455a65fcd653e,RJ,Southeast,25,5,Slight Delay,14.1,1
b5572b1a9c58d00d3ad345667cd3a0de,MG,Southeast,32,5,Slight Delay,19.14,5
95c9b6a458336c5de68ca8d1ba553078,RJ,Southeast,29,5,Slight Delay,18.2,1
5b7359c33f9eac26e1a575430eab31a9,SC,South,31,5,Slight Delay,14.44,1
38d4904ceccfaba59e568e385b375103,CE,Northeast,28,5,Slight Delay,27.46,1
ad81d0d06a681bb6285a1aa66634f762,SC,South,29,5,Slight Delay,15.1,1
05981a7bf1a18eb991af55a8a8dbdf83,SP,Southeast,25,5,Slight Delay,11.85,5
e27677cc62d6c8851e3b143c2e020291,SC,South,28,5,Slight Delay,15.1,3
989771e34a670ec77e1f406c05ce66b2,SC,South,28,5,Slight Delay,18.26,3
c2b0ee6a1e5f209275ed0f373614b9b2,MG,Southeast,27,5,Slight Delay,24.11,5
6e3febfbf4c5231d475e996a192c7076,MG,Southeast,25,5,Slight Delay,18.09,1
37394e732421fbc2891f359531eae716,SP,Southeast,24,5,Slight Delay,15.52,4
8f7f000c35c951ac51ce055b965ef2c9,MG,Southeast,27,5,Slight Delay,38.64,4
1ca88ffec09fd363aa4aa1cb994c851d,MG,Southeast,24,5,Slight Delay,19.53,1
0a098ea7aca0cfbc728417697c86e807,MG,Southeast,24,5,Slight Delay,19.42,4
13832510afc6f94103aec19663dd52cf,SC,South,30,5,Slight Delay,15.61,1
0a8c0300318aedd7b66f6dbc27409ece,SC,South,34,5,Slight Delay,16.28,1
9263d44e38972f77bc8c17ad8c063fa1,MG,Southeast,29,5,Slight Delay,18.74,1
e175b8edb692594c903e6a020fe94d8f,SP,Southeast,10,5,Slight Delay,93.61,1
478116017852df9d1ac392abcf28927f,SP,Southeast,10,5,Slight Delay,9.15,1
a3a7ac8f07fa7b6b6d24e489a43b479d,BA,Northeast,37,5,Slight Delay,21.14,1
9675440ebf61a1a3482cc6308e3ebd28,SP,Southeast,10,5,Slight Delay,7.79,2
2a3a15442d770b77f30d1c2c02be3697,RJ,Southeast,29,5,Slight Delay,15.1,1
c4b2b908aab6585b6a3147ac72952242,SP,Southeast,11,5,Slight Delay,7.81,3
21bce62cff4eacc6c074129488939291,CE,Northeast,33,5,Slight Delay,37.55,5
370ea9c16345a128a6c6b8b76a475d74,MA,Northeast,31,5,Slight Delay,21.15,2
626b7b0d7f30837e78fbb5068cc7b94b,GO,Central-West,33,5,Slight Delay,23.66,5
fcf3f4101d34a36c71f1f83b811e88c1,RJ,Southeast,26,5,Slight Delay,15.1,5
181835eef0cb512ef4d11e3240815b95,RJ,Southeast,24,5,Slight Delay,21.12,5
53b8913fe5c632a9aa10069a33aaceb0,RJ,Southeast,26,5,Slight Delay,17.67,5
4c294948777312118d8f0364dacb18da,SP,Southeast,22,5,Slight Delay,13.75,5
251777a5426d33b7fd9f124cd2d18972,SP,Southeast,15,5,Slight Delay,13.01,5
b8474aa90eb678e72fac6742e04efc6c,SP,Southeast,21,5,Slight Delay,13.19,1
773f515d33d86f596ef646f6864670c0,MS,Central-West,30,5,Slight Delay,19.24,1
dfe27a883f9272758eb75f9ac80c1812,GO,Central-West,28,5,Slight Delay,15.1,1
b60b53ad0bb7dacacf2989fe27ad567a,SP,Southeast,13,5,Slight Delay,9.3,3
1cdbaaa0377025fdc1847dd3619f88db,SP,Southeast,24,5,Slight Delay,15.59,3
08d61eb463e165c095e7de595a773d90,SP,Southeast,29,5,Slight Delay,14.17,2
031f488d7e8549b5d8af94f5a3e9300e,MG,Southeast,22,5,Slight Delay,17.26,1
f99f27c6436299deb7afb301de293eba,MG,Southeast,32,5,Slight Delay,33.94,1
7428195653ad7e05d37c801977ea152b,MG,Southeast,22,5,Slight Delay,39.96,1
b73f0bb5877d41494ae4529efaf5474f,SP,Southeast,20,5,Slight Delay,13.08,1
afffe744c625af23449137b8f832e630,SC,South,31,5,Slight Delay,53.010000000000005,1
e68ff101d8dda789b0846f5a65ae55b7,MG,Southeast,25,5,Slight Delay,19.74,4
4f9b6a9b3216925859301fc767b0fece,MG,Southeast,23,5,Slight Delay,14.44,3
8c23f60e51f9e3aec7d9e0c07fa3d8f1,MG,Southeast,23,5,Slight Delay,16.6,1
58274272cfde0e71c0ee61eaee5a60e1,SP,Southeast,14,5,Slight Delay,8.14,1
518f635a71b22cd5e588f9ba98f6204a,SP,Southeast,18,5,Slight Delay,12.6,1
a7de1e9511d55d23769ec956fbfe66a9,CE,Northeast,41,5,Slight Delay,24.84,5
2be14bfbd7aa00107ece493cbbcc29f0,SP,Southeast,19,5,Slight Delay,26.16,3
58279d6e5966be96c8768b58f9a6f983,SP,Southeast,31,5,Slight Delay,17.88,5
58ad8c9795c17d85d9005b42f7c3d14f,SP,Southeast,20,5,Slight Delay,9.33,1
a006ea86ca084e35d8b24250d1321ef2,AL,Northeast,36,5,Slight Delay,24.93,3
edf0616bd376b3416b676c10dffad049,PI,Northeast,44,5,Slight Delay,45.52,1
12064b26c801bd0f7b82c2fb033e382e,SP,Southeast,23,5,Slight Delay,17.34,1
ae78d443f07cc7da4cb961f34f1bc6a8,RN,Northeast,32,5,Slight Delay,16.66,5
10758901b602fdec377ba3f189e531f5,SP,Southeast,21,5,Slight Delay,11.85,2
9841f5f29be60e9a4686d0bd4593ed6f,PE,Northeast,31,5,Slight Delay,19.04,1
614c5cb06a982f6034ec63bb29030868,ES,Southeast,22,5,Slight Delay,15.1,5
107f069fdb62a9cbe252b043323e4e32,MS,Central-West,25,5,Slight Delay,18.68,5
5333db16fe357175d39c82840dd3269d,SP,Southeast,24,5,Slight Delay,30.52,5
078e048ccc8dc8b449dedc064b860b0f,SP,Southeast,18,5,Slight Delay,14.13,1
85a0f4063a60774bca35eb38ffccd86c,PE,Northeast,40,5,Slight Delay,31.02,1
d43e30d5d28bc173660aeae6559e535a,SP,Southeast,25,5,Slight Delay,11.85,3
67519e1fe10bb3e4a5b416a24f846f8e,SP,Southeast,26,5,Slight Delay,11.85,1
72356c7f42069d35de8cdab7e6ec6b6f,PI,Northeast,27,5,Slight Delay,21.15,5
ca2b020221599ee940c1bb5be191cbf9,PE,Northeast,29,5,Slight Delay,22.47,5
a36a813c74f1991b48c5e3403bcebba5,RJ,Southeast,27,5,Slight Delay,17.99,5
44ce6def1c74186615c88a02d09abcb2,TO,North,28,5,Slight Delay,19.17,1
eb951538a1e505560662159b6b4ef965,RJ,Southeast,39,5,Slight Delay,119.63,5
add940502d0460714892c63cc13c07eb,RJ,Southeast,27,5,Slight Delay,15.11,1
39730c5c34015c1ef1cc42708264b56d,SP,Southeast,25,5,Slight Delay,38.07,1
fc72efeda6e41513a1c7956b6a0ccfc3,SP,Southeast,21,5,Slight Delay,19.66,5
21d7cc8e7e9305ef7b30554a2227493d,SP,Southeast,18,5,Slight Delay,14.79,2
b81a6b90b7a473ecb855ee9f4a881032,SP,Southeast,12,5,Slight Delay,8.48,5
dfd392778e7a38df71de5abb039ed533,SP,Southeast,13,5,Slight Delay,71.68,2
781deb650ad035019d532569f8ab3072,SP,Southeast,23,5,Slight Delay,13.41,5
4ea7463c339b2551706077cbc666c60a,SC,South,28,5,Slight Delay,17.86,3
da1e438a39bc8b47403207e4c043594d,CE,Northeast,28,5,Slight Delay,30.26,1
faf18cecda32bcf685059fb419574421,RJ,Southeast,27,5,Slight Delay,32.22,1
6e869d1907ce294ac97ad48718569c68,CE,Northeast,58,5,Slight Delay,55.39,3
4c9ad1ec8d135d9f6cda60ba64fdc5bf,SC,South,25,5,Slight Delay,52.36,1
2788c37316cfd96e71107c07b22454c5,SC,South,26,5,Slight Delay,19.58,1
09903d25ea3d162aeb40057420caa5bb,CE,Northeast,32,5,Slight Delay,30.2,1
7b5d37ba26248e70f9b6c863d1964ed2,CE,Northeast,32,5,Slight Delay,27.54,3
53619dd8d4a6a651b7e864560eb84fa6,CE,Northeast,30,5,Slight Delay,21.5,1
56137cd32ae890d2f8f4c0b770da009f,SC,South,27,5,Slight Delay,63.59,5
4a4bf6614444d2e3a7c20a87106ddc97,SP,Southeast,27,5,Slight Delay,13.58,4
95c8f9cfbfbc4726a1a3f3405b1ae666,PA,North,37,5,Slight Delay,29.37,4
11fb3a6f90bfba7e4b6717e62fe6cbc1,SP,Southeast,8,5,Slight Delay,9.66,1
7c65caaf993acf13ce6a8c0aba410801,PR,South,34,5,Slight Delay,15.1,1
a24330f9f979dd041f57f4c8f937c9ad,RJ,Southeast,35,5,Slight Delay,17.6,1
c14ecd7b2fd9b06640b5ef67f195ee36,PE,Northeast,39,5,Slight Delay,28.92,1
5c8b55fb57c1225d199343bbc1ab6ee0,TO,North,35,5,Slight Delay,26.29,4
add3e322151e47705826b60fbe20356f,RJ,Southeast,26,5,Slight Delay,15.1,4
3c12bc6e3b1b88c14e55b9c38fddecf6,ES,Southeast,28,5,Slight Delay,27.24,1
f1ce104562bd756dd17eecf2a55766bd,ES,Southeast,33,5,Slight Delay,15.1,5
c5b977015b27b1b086bebf07bd454df6,ES,Southeast,38,5,Slight Delay,23.77,1
29b60cd6f3760507c1e5271a67086333,RJ,Southeast,23,5,Slight Delay,15.12,5
00d50baf1bc56a3c59de1810a6b84b0d,MG,Southeast,36,5,Slight Delay,68.44,3
3a0855d32f10ac8041aaa2e84ba0bbc0,SP,Southeast,21,5,Slight Delay,12.79,5
2cb14cadfd564d88f59990e80cd4e81b,SP,Southeast,21,5,Slight Delay,15.68,2
38cb813a638594505086f338bb5d4cae,MA,Northeast,28,5,Slight Delay,35.67,3
e8051e65754422caf457412193df751d,SP,Southeast,17,5,Slight Delay,11.15,5
17e1cb74d21a646b636519ba673acaa1,SP,Southeast,23,5,Slight Delay,12.79,1
1116c22b8ac5fd55755a1357d17cb070,SP,Southeast,38,5,Slight Delay,23.9,1
4a34aa679137ec3d1b3ad0c4c8b7a7e5,MS,Central-West,30,5,Slight Delay,65.89,3
e6b23db78d4473c921fb9315e04b5c0f,MG,Southeast,27,5,Slight Delay,32.65,1
3e341725cddb1523a88a68e64d7ce0cf,SP,Southeast,16,5,Slight Delay,8.88,5
73458aad836a51a5e37323b7cefc54fc,RJ,Southeast,27,5,Slight Delay,22.96,1
aeeb0a68040240daa8065187ca9d0770,MG,Southeast,28,5,Slight Delay,15.79,1
2cb5ed8e391a8ef966fe938d480510b1,RO,North,39,5,Slight Delay,21.71,1
a45c1f10d2a3a9e829ea9125e9e17aab,PB,Northeast,39,5,Slight Delay,20.4,1
ffefb169ddf34cecc0622a6d3cc387f8,SP,Southeast,17,5,Slight Delay,12.11,1
c27a26005da9b758c804674cc9aa2da1,PB,Northeast,36,5,Slight Delay,51.61,5
45f323ee344dfe76bcd78bc41c962c91,PE,Northeast,25,5,Slight Delay,38.54,1
7b072cb297a1526bf0dcd28d61c6004d,RJ,Southeast,37,5,Slight Delay,14.16,1
21cd0af59d306fa46a923c811618e3be,RJ,Southeast,22,5,Slight Delay,14.08,3
030aeef4719e9d33e0c39bd00a9a14be,SP,Southeast,18,5,Slight Delay,50.22,1
6f8f0e3ba6fb99d979b8db8728b6a385,SP,Southeast,25,5,Slight Delay,18.51,1
e7b463065498659c48a3b2ac3b1cc6b0,RJ,Southeast,33,5,Slight Delay,21.69,1
1b8dc892aec525e5b60529c26eab5a95,SP,Southeast,21,5,Slight Delay,15.62,4
51f24b9ca5365e89f2dd96de60ee083f,MT,Central-West,37,5,Slight Delay,33.87,1
b1df53a4660846754f7bf67df104f6de,BA,Northeast,30,5,Slight Delay,48.46,3
27c0ea3b1286c30e92f05f413398d055,BA,Northeast,30,5,Slight Delay,20.43,2
cf0e03e1812c8c676e5f37237bd08af0,BA,Northeast,30,5,Slight Delay,24.12,1
2f09d13518fa692574874a78444c616d,SP,Southeast,15,5,Slight Delay,11.95,4
8eaa57692984fa5db36b0fdeaf44b66a,BA,Northeast,34,5,Slight Delay,17.48,3
bc64675bbc70f0443fd890596b9e52eb,SP,Southeast,21,5,Slight Delay,12.79,2
73fe3ec6e789782281c550a9349e0edd,RJ,Southeast,35,5,Slight Delay,15.37,1
2180fdde58f11e59974590731572691c,SC,South,24,5,Slight Delay,18.07,5
2ad674d5024f5e52836b96215eb73588,SC,South,30,5,Slight Delay,16.32,1
e4716dbd1591288ba2bb3def7ff36503,RJ,Southeast,34,5,Slight Delay,27.59,5
bf983191809f11fbddab3c4f88a804e0,SC,South,28,5,Slight Delay,18.74,4
